,client,FL,Standalone,random_seed,Centralized,FL_eo,Standalone_eo,Centralized_eo,FL_dp,Standalone_dp,Centralized_dp,FL_eopp,Standalone_eopp,Centralized_eopp,attr
70,35,0.798,0.75,0,0.8015,0.5277777777777778,0.5730994152046784,0.41666666666666663,0.2877753842254847,0.32173057602143335,0.22123060770080194,0.16539196940726575,0.231357552581262,0.11152300308268626,0
71,35,0.798,0.75,0,0.8015,0.13532321899736155,0.1386108273748723,0.10686015831134565,0.20197420276240158,0.2077209435551474,0.17362207918243647,0.10208829871751224,0.1386108273748723,0.08043922369765066,1
72,36,0.769,0.704,0,0.778,0.640926640926641,0.8648648648648649,0.6061776061776062,0.42586580086580084,0.5687229437229437,0.5219155844155844,0.150609756097561,0.3887195121951219,0.275609756097561,0
73,36,0.769,0.704,0,0.778,0.17564090192672643,0.08821448100614371,0.1275531538486281,0.2160846935980277,0.009096182664883434,0.20745580818253595,0.12324167668056829,0.029723616314413004,0.12302961758676745,1
74,37,0.801,0.728,0,0.7915,0.40740740740740744,0.5779527559055118,0.4444444444444444,0.3717948717948718,0.359375,0.36030982905982906,0.2432432432432432,0.2702702702702703,0.18138138138138138,0
75,37,0.801,0.728,0,0.7915,0.15920746313978207,0.22353993049698034,0.14572675475815255,0.207231154326562,0.2114273599406371,0.21664461558616374,0.11123772578494373,0.12079039883622256,0.14572675475815255,1
76,38,0.7735,0.731,0,0.789,0.5416666666666666,0.41428571428571426,0.75,0.29555555555555557,0.33168011390602753,0.37555555555555553,0.11717171717171726,0.19793281653746775,0.12424242424242415,0
77,38,0.7735,0.731,0,0.789,0.2142857142857143,0.12420634920634921,0.16190476190476188,0.2331175300797458,0.18867713139057057,0.21014408668408568,0.11095496687057271,0.11829303964085414,0.09559842810087626,1
78,39,0.807,0.7525,0,0.806,0.75,0.5640535372848948,0.625,0.3504273504273504,0.319755600814664,0.31196581196581197,0.18315789473684208,0.2272727272727273,0.14181818181818173,0
79,39,0.807,0.7525,0,0.806,0.20700621712099476,0.08886082958587826,0.1703969392635103,0.22053094791516376,0.1392896647910354,0.1934465124480995,0.09343747902543798,0.08886082958587826,0.07185045976240012,1
80,40,0.7672281776416539,0.7575293517100562,0,0.7759060745278203,0.5304298212248003,0.16565233929250667,0.18238874096614677,0.18966767034682724,0.21303111408497827,0.1431824095758522,0.069508077284127,0.1471564877474676,0.06076527538424903,0
81,40,0.7672281776416539,0.7575293517100562,0,0.7759060745278203,0.21436414656960429,0.17052340477449268,0.2337833990808898,0.2634111386247051,0.18675981884141116,0.23817535500533,0.1697363669194656,0.09962338131352211,0.1400711964092245,1
82,41,0.7905,0.746,0,0.779,0.6037735849056604,0.3489443378119002,0.5333333333333333,0.4593837535014006,0.20261836441893827,0.38235294117647056,0.26181353767560667,0.13365107735080917,0.19029374201787996,0
83,41,0.7905,0.746,0,0.779,0.18156329651656755,0.12957883238257067,0.11611846097827405,0.19086517771315728,0.1663207725504865,0.16207753659036886,0.11166647641101746,0.11943909916668027,0.101881900164707,1
84,42,0.801,0.755,0,0.8025,0.5131578947368421,0.743421052631579,0.680921052631579,0.38615148292567647,0.5039584071842137,0.4284532671629446,0.19999999999999996,0.3103030303030303,0.20121212121212118,0
85,42,0.801,0.755,0,0.8025,0.26873325325695274,0.09597682123454132,0.208799162277865,0.24583053798118917,0.14108430581503445,0.2250230898594151,0.10464062904993232,0.09597682123454132,0.10163036644108947,1
86,43,0.8265,0.772,0,0.8085,0.9230769230769231,0.6935483870967742,0.8461538461538461,0.3085678896339641,0.2160939395808913,0.2785336356764928,0.11805555555555547,0.1875,0.16666666666666663,0
87,43,0.8265,0.772,0,0.8085,0.2207421727649943,0.2955016974726518,0.1990050924179555,0.32428025191183085,0.2946629393997815,0.294237195552985,0.16072074516187373,0.13010037981551814,0.13550370772291553,1
88,44,0.7828685258964143,0.7118193891102258,0,0.7861885790172642,0.15384615384615385,0.12474881440398689,0.4,0.14879725085910653,0.13968061451384675,0.1862745098039216,0.15384615384615385,0.12474881440398689,0.15673981191222575,0
89,44,0.7828685258964143,0.7118193891102258,0,0.7861885790172642,0.20040133990645936,0.13211035267349264,0.15971432183036283,0.1823987805501991,0.11727853807163913,0.15393260211039617,0.10864373825140583,0.06571951819670685,0.0833918241885907,1
90,45,0.794,0.7595,0,0.7965,0.30781938325991187,0.6166666666666667,0.3350954478707783,0.2758467023172905,0.43871643261887167,0.2952317290552584,0.08195121951219508,0.2682926829268293,0.11696969696969706,0
91,45,0.794,0.7595,0,0.7965,0.23498444334220137,0.093604860891915,0.13136357487487038,0.20687704122519823,0.15408808830576798,0.17986944212887457,0.06189352952555671,0.08051743826871594,0.08204628988274643,1
92,46,0.757,0.745,0,0.7735,0.5796499292786421,0.7355021216407355,0.7708333333333334,0.3317531305903399,0.4483899821109123,0.44611246095105866,0.13354700854700852,0.29465075154730325,0.21703853955375252,0
93,46,0.757,0.745,0,0.7735,0.2128667949762743,0.13019379374519569,0.14297273709823777,0.2430018761726079,0.20257661038148844,0.2394746716697937,0.11296107524445953,0.09993581757088388,0.1361045040963491,1
94,47,0.778,0.741,0,0.7875,0.3346698113207547,0.280188679245283,0.24221698113207546,0.15526392534266553,0.16552930883639544,0.11446485855934677,0.09196172248803824,0.12627751196172243,0.07173205741626787,0
95,47,0.778,0.741,0,0.7875,0.17645502645502642,0.10820105820105824,0.08227513227513228,0.21181800717213115,0.08899526127049182,0.13753522028688525,0.11507226535152548,0.002504783981828629,0.053421130419901375,1
96,48,0.7825,0.747,0,0.773,0.6248108925869894,0.3657337367624811,0.5794251134644478,0.3090425531914894,0.2572340425531915,0.23116475722858704,0.1378178835110746,0.14273995077932733,0.07834101382488479,0
97,48,0.7825,0.747,0,0.773,0.16551459293394777,0.12878787878787878,0.12314388120839731,0.23602423573009335,0.19379379619735954,0.19199292457549455,0.15708101422387144,0.12878787878787878,0.11958171698431441,1
98,49,0.7657142857142857,0.7036734693877551,0,0.7346938775510204,0.47931654676258995,0.2628896882494005,0.47961630695443647,0.2785185185185185,0.21717171717171715,0.1842626262626263,0.14548022598870058,0.21464646464646464,0.11864406779661019,0
99,49,0.7657142857142857,0.7036734693877551,0,0.7346938775510204,0.22293551210971702,0.18444600062247118,0.19351230425055926,0.25889915628766574,0.23302531137002813,0.21414222579349135,0.1462418300653595,0.18444600062247118,0.12468876439464671,1
100,50,0.772,0.8845,0,0.8675,0.336021505376344,0.0823529411764706,0.21333333333333332,0.17701357955495248,0.035762827047230716,0.07134428744210744,0.16511226252158895,0.03614457831325302,0.09216139168071247,0
101,50,0.772,0.8845,0,0.8675,0.05107337938790257,0.013544891640866863,0.008163306289661776,0.07165861513687599,0.015177133655394526,0.0244363929146538,0.05107337938790257,0.010884408386215738,0.008163306289661776,1
102,0,0.7895,0.7505,1,0.7915,0.238329031534059,0.3479968578161822,0.29780608237010436,0.19337704096546543,0.16552386520232182,0.20010857309892682,0.0788930079861303,0.036739888231063,0.07625555617034618,0
103,0,0.7895,0.7505,1,0.7915,0.1547037719866461,0.19956151278090595,0.14446409885893663,0.22159818029373654,0.2200255946339526,0.19633250558628962,0.11185735987846812,0.12105221076197326,0.08468520786254441,1
104,1,0.7813822284908322,0.7228490832157969,1,0.7616361071932299,0.6708542713567839,0.75,0.8090452261306532,0.4016489988221437,0.7333333333333333,0.4651796230859835,0.18181818181818177,0.7272727272727273,0.296969696969697,0
105,1,0.7813822284908322,0.7228490832157969,1,0.7616361071932299,0.1851012793176972,0.06769722814498935,0.19860518834399432,0.17357704024370693,0.07989818823152162,0.19184704184704182,0.0733718904318601,0.0065000670110001435,0.09041330322993013,1
106,2,0.788,0.726,1,0.7815,0.45614035087719296,0.5459395912461567,0.4342105263157895,0.24534149484536083,0.29003221649484534,0.3090914948453608,0.1062298337056341,0.1949466563875556,0.16831215339086325,0
107,2,0.788,0.726,1,0.7815,0.2390535161432995,0.09181040837387588,0.15290063393778563,0.19635913803508748,0.08365435331113463,0.18401375556843302,0.08712097851783329,0.008037825059101666,0.1053756809538493,1
108,3,0.797,0.744,1,0.7945,0.6923076923076923,0.48249027237354086,0.6153846153846154,0.34285714285714286,0.2532855436081243,0.25630252100840334,0.15603448275862064,0.15172413793103445,0.0843521421107628,0
109,3,0.797,0.744,1,0.7945,0.1940688214599825,0.08972350483729108,0.1954705364995602,0.19815581331921517,0.10098907445733266,0.16632173396865124,0.09776370511883137,0.039108626775788746,0.065762164201986,1
110,4,0.8,0.7265,1,0.785,0.44727272727272727,0.5369696969696969,0.5466666666666666,0.3297359978354142,0.35303989191495416,0.3937729504077925,0.1162707995633332,0.19655860934930702,0.1773710675179463,0
111,4,0.8,0.7265,1,0.785,0.14682488526788018,0.09626459230820739,0.08975804111515362,0.16818171346032681,0.13798795775698947,0.14871899663334065,0.08167786433338542,0.09626459230820739,0.08975804111515362,1
112,5,0.766,0.7145,1,0.766,0.420457604306864,0.6150740242261103,0.5590847913862718,0.2885077186963979,0.38250428816466553,0.3852487135506003,0.13817097415506963,0.21073558648111335,0.23558648111332003,0
113,5,0.766,0.7145,1,0.766,0.27619748975409836,0.22004354508196722,0.20196593237704918,0.260533112665814,0.22486020211138696,0.23814538980415756,0.12930766574585628,0.13037235267034986,0.127917817679558,1
114,6,0.7595,0.7275,1,0.779,0.7114695340501793,0.5519713261648745,0.5376344086021505,0.5439311594202898,0.4750484496124031,0.5670289855072463,0.12453760789149193,0.22352941176470587,0.2293464858199753,0
115,6,0.7595,0.7275,1,0.779,0.23592420411603182,0.0564255226599244,0.14141043416795807,0.22245891752902103,0.11727819066106998,0.1909141006061733,0.08507562851685502,0.05601156367766247,0.09559577276783404,1
116,7,0.7862068965517242,0.729973474801061,1,0.7872679045092839,0.6260504201680672,0.5672268907563025,0.7394957983193278,0.475,0.41388888888888886,0.46111111111111114,0.21052631578947367,0.19670649663620854,0.16704805491990848,0
117,7,0.7862068965517242,0.729973474801061,1,0.7872679045092839,0.2380457380457381,0.09578259578259574,0.1774576774576775,0.23991628614916286,0.15387542442336966,0.2168949771689498,0.09694761148794928,0.06489632943666712,0.09046519459277436,1
118,8,0.822,0.7475,1,0.7945,0.2942857142857143,0.4342857142857143,0.310445632798574,0.22081447963800907,0.27252747252747256,0.23393397509568445,0.09054911330353643,0.17746288798920373,0.11236637762352986,0
119,8,0.822,0.7475,1,0.7945,0.25044624054872544,0.23232586590722204,0.1514209502416718,0.24666804799412234,0.20604801213966623,0.20455858079614508,0.11738106095151246,0.10066119471044233,0.10510715914272684,1
120,9,0.7985,0.756,1,0.8,0.85,0.7777777777777778,0.35,0.510873440285205,0.4823529411764706,0.40819964349376114,0.23440860215053771,0.2666666666666667,0.18807134894091415,0
121,9,0.7985,0.756,1,0.8,0.15496688741721854,0.15453371652297054,0.10735981450973209,0.20451625853071057,0.18594941790445607,0.18301886792452832,0.1124315089389224,0.10291537006528761,0.10735981450973209,1
122,10,0.7685,0.7165,1,0.758,0.3571428571428571,0.48809523809523814,0.39880952380952384,0.31173855945044954,0.36816663112248527,0.41321345590463676,0.19330855018587356,0.30855018587360594,0.3568773234200744,0
123,10,0.7685,0.7165,1,0.758,0.18296428341315696,0.19560719629446677,0.15705561879398355,0.162928385522611,0.15845631037728364,0.15321176762486804,0.07282728272827277,0.07043847241867052,0.06688668866886693,1
124,11,0.7875,0.731,1,0.786,1.0,0.35,0.75,0.3003820763248327,0.2600275470595601,0.297669108337855,0.17109375000000004,0.22753623188405803,0.17031249999999998,0
125,11,0.7875,0.731,1,0.786,0.2708252668842303,0.21707505946125344,0.22867691797112671,0.24265911402355952,0.22726702281354696,0.22590762737304362,0.11448945191603166,0.14319689623279852,0.10729857744003268,1
126,12,0.786,0.719,1,0.7845,0.5292929292929294,0.5555555555555556,0.5100065402223676,0.37407407407407406,0.337037037037037,0.3556500607533414,0.19047619047619047,0.20663265306122458,0.19274376417233563,0
127,12,0.786,0.719,1,0.7845,0.22673422592377845,0.11532734173211745,0.10018319340953274,0.22194877951180472,0.16064425770308122,0.1871148459383754,0.08657574429346904,0.08319565730469669,0.10018319340953274,1
128,13,0.794,0.7345,1,0.78,0.38235294117647056,0.49230769230769234,0.22352941176470587,0.28354978354978355,0.2032967032967033,0.22294372294372294,0.12305545659660377,0.10902255639097747,0.0668066675416722,0
129,13,0.794,0.7345,1,0.78,0.228099153330397,0.2881980130181569,0.20381246023589294,0.25198441145419237,0.23396855220428334,0.22720596270900614,0.1336693185198219,0.12047917687818654,0.11449679724844053,1
130,14,0.7985,0.764,1,0.7965,0.5,0.2727272727272727,0.5,0.24903372489579387,0.33095238095238094,0.24528230390299358,0.13453790134888266,0.2727272727272727,0.11281852360207678,0
131,14,0.7985,0.764,1,0.7965,0.1656926061439482,0.115855904525698,0.17589568548486123,0.23703203613508866,0.14162688270563084,0.2291716898940702,0.131478401488079,0.056590572985835697,0.12141124521883395,1
132,15,0.7825,0.7595,1,0.7835,0.35406162464985996,0.5,0.3439775910364146,0.29821867321867324,0.36808236808236805,0.2645541958041958,0.18111587982832622,0.2910750507099391,0.19174503657262276,0
133,15,0.7825,0.7595,1,0.7835,0.1843728219316958,0.14235326419836525,0.1291845312268992,0.2001555290995747,0.1664762637741461,0.16672879813685756,0.09305825753194175,0.07936800042063197,0.06842499605657504,1
134,16,0.8045,0.7645,1,0.808,0.5138888888888888,0.31547619047619047,0.3392857142857143,0.18609576427255983,0.14761904761904765,0.17665745856353593,0.1387096774193548,0.19047619047619047,0.13387096774193552,0
135,16,0.8045,0.7645,1,0.808,0.1905555816465505,0.22397031888414043,0.15246794721269896,0.2119060156974849,0.2617668447052333,0.191007798590737,0.11486527285863901,0.1859777998488341,0.09858474556861074,1
136,17,0.795,0.7405,1,0.788,0.6071428571428571,0.5592233009708738,0.20215749730312838,0.2897435897435897,0.5428571428571428,0.2642283090044284,0.17193675889328064,0.55,0.16479820627802688,0
137,17,0.795,0.7405,1,0.788,0.24192371475953567,0.15791044776119395,0.22487562189054722,0.25779079372230984,0.18761983429701382,0.2329904132562389,0.13112075959914915,0.10404797929960741,0.10896212968445051,1
138,18,0.7865,0.7195,1,0.7775,0.875,0.625,0.75,0.47878787878787876,0.5454545454545454,0.36363636363636365,0.28817733990147776,0.5,0.18474195961106954,0
139,18,0.7865,0.7195,1,0.7775,0.13496376811594202,0.04245923913043481,0.11899257645445016,0.19772186877450032,0.04504851873272925,0.18127048390206288,0.12692649076091345,0.007387234729282599,0.11899257645445016,1
140,19,0.748,0.731,1,0.788,0.4205128205128205,0.2692307692307693,0.3153846153846154,0.4122508507535245,0.3577693125442949,0.3836898395721925,0.1428571428571429,0.16694630872483218,0.1428571428571428,0
141,19,0.748,0.731,1,0.788,0.22837434750186425,0.06763194962300101,0.12240036457038694,0.21557668869074348,0.13040445185707866,0.18367919686958756,0.06866496254711951,0.06351620261765711,0.0846046820145282,1
142,20,0.7715,0.7285,1,0.803,0.2982456140350877,0.3035087719298245,0.4150285793949533,0.27809783707297353,0.23691565375589946,0.38215079846371547,0.1159420289855072,0.15490196078431373,0.20007642755759358,0
143,20,0.7715,0.7285,1,0.803,0.21284885029904954,0.10772634278610371,0.10067836761063853,0.21400815183416266,0.13164962116476203,0.16420194543772348,0.11543805165086629,0.06324915549743926,0.09736297264901383,1
144,21,0.8065,0.746,1,0.786,0.39773312725399285,0.595959595959596,0.3063973063973064,0.43288590604026844,0.5495525727069351,0.4458612975391499,0.2510625379477839,0.3375834851244687,0.2553126897389192,0
145,21,0.8065,0.746,1,0.786,0.2144448138297872,0.14035904255319154,0.19167220744680846,0.24274367419746756,0.21032735357175464,0.20397471384528332,0.11464555916770203,0.13620932925664997,0.06961854246173149,1
146,22,0.7735,0.7165,1,0.7705,0.6644736842105263,0.5454545454545454,0.5197368421052632,0.32230763927192496,0.2775735294117647,0.2765444015444015,0.1588613406795225,0.19298245614035092,0.15943526170798905,0
147,22,0.7735,0.7165,1,0.7705,0.15135431147057588,0.11748599351278488,0.1583522894814441,0.2264427132187427,0.15727009232198386,0.23518932390710096,0.15135431147057588,0.11748599351278488,0.1583522894814441,1
148,23,0.786,0.747,1,0.7875,0.28878718535469106,0.46666666666666673,0.46666666666666673,0.2115118878276773,0.16660485673643569,0.30092592592592593,0.10455212602876751,0.07990519575120414,0.22149122807017552,0
149,23,0.786,0.747,1,0.7875,0.19813489622122205,0.19248453841919505,0.21251173784930222,0.1954667861305624,0.19926116791993514,0.18766655542092484,0.10557603686635952,0.13686635944700465,0.1029953917050691,1
150,24,0.778,0.731,1,0.774,0.3638344226579521,0.579047619047619,0.26797385620915026,0.43106004447739066,0.530763528539659,0.31504818383988137,0.2724637681159421,0.579047619047619,0.18136645962732922,0
151,24,0.778,0.731,1,0.774,0.1337996184939595,0.12402333840690005,0.10101471334348044,0.19566507837191766,0.17237811041055012,0.17279523832442928,0.12017588364620324,0.12402333840690005,0.10101471334348044,1
152,25,0.774,0.728,1,0.768,0.2320763500931099,0.41317504655493487,0.22355679702048414,0.19059550655641863,0.13300760043431056,0.2026643280714942,0.13172660981337292,0.15437788018433185,0.1586206896551724,0
153,25,0.774,0.728,1,0.768,0.1486940882076947,0.16068970910228342,0.12463442289646542,0.21030954185069015,0.19076556790932206,0.18218803552974114,0.1486940882076947,0.16068970910228342,0.12463442289646542,1
154,26,0.79,0.7375,1,0.778,0.5271455816910362,0.5106166560712015,0.4392561983471074,0.3149870801033592,0.21913544888685224,0.2888150609080842,0.16402997502081595,0.12814321398834305,0.13856339229503867,0
155,26,0.79,0.7375,1,0.778,0.1380796261057674,0.1180852241043745,0.16022209734008275,0.2267072871349289,0.16067555004648276,0.24523199143589597,0.1380796261057674,0.1180852241043745,0.16022209734008275,1
156,27,0.7795,0.73,1,0.7695,0.3181818181818181,0.47413793103448276,0.36826187511119013,0.278731684981685,0.29224537037037035,0.3244848901098901,0.14515701017249005,0.2572890025575447,0.1741699958671994,0
157,27,0.7795,0.73,1,0.7695,0.1670414328451596,0.020828076512746985,0.15705961715190742,0.14885941144688397,0.05299223435468564,0.17734179765617247,0.06579547315812073,0.020828076512746985,0.10917364993780343,1
158,28,0.7895,0.7275,1,0.775,0.05681818181818177,0.3522727272727273,0.1477272727272727,0.19264069264069264,0.3181818181818182,0.264069264069264,0.04131715771230504,0.13,0.10370883882149051,0
159,28,0.7895,0.7275,1,0.775,0.18775351944643281,0.1157838224767358,0.09345612975584505,0.22723592875807563,0.17801263245643567,0.19850430433318905,0.0851199206280735,0.07711802260374434,0.09345612975584505,1
160,29,0.747,0.744,1,0.7875,0.5864406779661017,0.5559322033898306,0.4833333333333334,0.4202114427860697,0.49689054726368154,0.444589552238806,0.11586345381526097,0.296969696969697,0.1742971887550201,0
161,29,0.747,0.744,1,0.7875,0.29297971788316124,0.13214550232447198,0.1717012791918956,0.2585867687917699,0.19305649420540166,0.2147180295862432,0.08333199143331016,0.10858118226759628,0.08661696268981178,1
162,30,0.802,0.744,1,0.7985,0.5577395577395576,0.35970873786407764,0.44183313748531133,0.2803862803862804,0.28226675285498815,0.2969187675070028,0.1405940594059405,0.236682808716707,0.2212121212121213,0
163,30,0.802,0.744,1,0.7985,0.1709442712081234,0.05856149127916943,0.13326251584826787,0.19728163422131148,0.06173155737704916,0.17053022540983606,0.11069143124707359,0.010249206596951277,0.09023463919671193,1
164,31,0.774,0.715,1,0.7625,0.43779137529137524,0.42060606060606065,0.42263986013986016,0.25807068656013654,0.29807833789470584,0.34542832759483244,0.09779150290099192,0.16634366925064603,0.18329278183292774,0
165,31,0.774,0.715,1,0.7625,0.1396904024767801,0.06147098592189437,0.13366246633866985,0.16844409519533002,0.09233273462056579,0.15528577843351088,0.11939403924598613,0.06147098592189437,0.13366246633866985,1
166,32,0.814,0.7595,1,0.8055,0.6363636363636364,0.39498432601880873,0.5454545454545454,0.35585943711241846,0.4478844169246646,0.2966025335241427,0.0924288099776861,0.2857142857142857,0.11306172511119983,0
167,32,0.814,0.7595,1,0.8055,0.19131532391118533,0.15372612161329435,0.1336394537539507,0.2071538070521426,0.15073205407264295,0.18246860083076077,0.11023738938151129,0.06559338482604593,0.09831031227981546,1
168,33,0.7654320987654321,0.702020202020202,1,0.7671156004489338,0.4188364826662699,0.6333333333333334,0.5941080196399345,0.269325912183055,0.2964337250051536,0.25757575757575757,0.19047619047619047,0.222943722943723,0.08078799927706493,0
169,33,0.7654320987654321,0.702020202020202,1,0.7671156004489338,0.153013653013653,0.11405261405261413,0.1531801531801531,0.23541784230236498,0.18562817421638533,0.22772790232391116,0.13814796486453051,0.1068291475937152,0.12693925522701965,1
170,34,0.7985,0.7495,1,0.803,0.7647058823529411,0.6655791190864601,0.8235294117647058,0.295,0.2903491700057241,0.305,0.09583934583934584,0.2107583774250441,0.1325156325156326,0
171,34,0.7985,0.7495,1,0.803,0.19952882664747074,0.1017603559976441,0.14514756887638247,0.1965160304456801,0.14904504266340618,0.18249984228408694,0.09378642191142184,0.08788607226107226,0.09101835664335667,1
172,35,0.798,0.7295,1,0.7875,0.446969696969697,0.4731934731934732,0.45215311004784686,0.3574561403508772,0.2206323345375552,0.21434049079754602,0.23809523809523814,0.20799999999999996,0.08126395458845792,0
173,35,0.798,0.7295,1,0.7875,0.10821578510191276,0.10074095183813053,0.10530479852364683,0.187099358974359,0.11554487179487177,0.1741185897435897,0.10821578510191276,0.06393458642942784,0.10530479852364683,1
174,36,0.7825,0.726,1,0.777,0.2362252663622526,0.675,0.35,0.23953573866918756,0.4007421150278293,0.27784780211123367,0.14338919925512106,0.22560975609756095,0.19255575237316613,0
175,36,0.7825,0.726,1,0.777,0.26308083717357916,0.10157450076804919,0.2179899513568868,0.23475537964377866,0.12863548686089327,0.2208422054660688,0.11994885670958344,0.05984062323451578,0.1153573587860407,1
176,37,0.7935,0.739,1,0.796,0.7000000000000001,0.19770114942528738,0.5095238095238095,0.3822641509433962,0.11358490566037738,0.34566037735849053,0.14915797914995987,0.19770114942528738,0.12590216519647157,0
177,37,0.7935,0.739,1,0.796,0.2903865847414235,0.2659553068539244,0.23669629141979376,0.2619957962165949,0.2536983284956461,0.25455910319287356,0.1246090608524707,0.1519077830399428,0.13055133589491563,1
178,38,0.7655,0.7135,1,0.7755,0.3984076433121019,0.4163645271925526,0.4096120440069485,0.30467302545803887,0.37194028095009357,0.33982609718559764,0.1430084745762712,0.23622881355932202,0.1842759764185704,0
179,38,0.7655,0.7135,1,0.7755,0.1864042933810376,0.21059928443649378,0.136180679785331,0.22059747358144038,0.21890492519576343,0.1950972114965248,0.11327441427150609,0.11899636162203675,0.09132454583223171,1
180,39,0.7935,0.7505,1,0.789,0.5540540540540541,0.46621621621621623,0.475,0.3221153846153846,0.2618323013957393,0.2932692307692308,0.25,0.30000000000000004,0.3012195121951219,0
181,39,0.7935,0.7505,1,0.789,0.17595659481906267,0.020812734823017598,0.13325588293454615,0.21576846487056311,0.09182551851262866,0.178853226195227,0.1110747671241894,0.019319229123465287,0.07804219742602292,1
182,40,0.7682491066870852,0.7447677386421644,1,0.7636549259826442,1.0,1.0,1.0,0.297896532120523,0.23763501989766914,0.21740572294864507,0.17684377478191915,0.15622521808088818,0.1235713952512012,0
183,40,0.7682491066870852,0.7447677386421644,1,0.7636549259826442,0.21626967497527533,0.05179061405998675,0.21935397354878727,0.2525781362373282,0.10320362221105803,0.2679052004661179,0.16933957801116473,0.05179061405998675,0.19188783233986184,1
184,41,0.797,0.736,1,0.786,0.7857142857142857,0.7142857142857143,0.4901960784313726,0.29700980392156867,0.17963235294117647,0.20213235294117646,0.12606350653296872,0.0980704952901853,0.06579849806832483,0
185,41,0.797,0.736,1,0.786,0.22140744040480187,0.21650732732526928,0.15119533061485568,0.22888572214305358,0.18716467911697796,0.1846446161154029,0.12911279126173003,0.10626348627536264,0.09492665138919099,1
186,42,0.8025,0.751,1,0.7955,0.4323308270676692,0.3125,0.3967391304347826,0.28215686274509805,0.29411764705882354,0.21352941176470588,0.0769794721407624,0.20032467532467535,0.04765395894428148,0
187,42,0.8025,0.751,1,0.7955,0.21503124048910605,0.15490448824677294,0.14435970424476796,0.2081203007518797,0.18972431077694235,0.20431077694235586,0.09647886004440664,0.11774060576535728,0.12342492575486463,1
188,43,0.8065,0.7815,1,0.7895,0.5575250836120402,0.24747474747474746,0.6010033444816054,0.32081539875223675,0.17323596266382937,0.33927298645759085,0.18604651162790697,0.11015911872705009,0.2790697674418605,0
189,43,0.8065,0.7815,1,0.7895,0.2396393703925085,0.31779238892209605,0.21182008368200833,0.33542701451511786,0.3065012618347238,0.32311407950362475,0.18156003194604664,0.1491214837163901,0.17419469340669091,1
190,44,0.7875166002656042,0.703187250996016,1,0.7662682602921647,0.5416666666666667,0.2916666666666667,0.6666666666666667,0.3958333333333333,0.2708333333333333,0.3958333333333333,0.25,0.20824524312896409,0.19978858350951378,0
191,44,0.7875166002656042,0.703187250996016,1,0.7662682602921647,0.2542050241847402,0.12337338118271185,0.18073022312373221,0.19148335755506327,0.08382952605364524,0.1548967872109266,0.08785668398754198,0.01844307286965441,0.07161328096411412,1
192,45,0.7915,0.735,1,0.8085,0.5987654320987654,0.5493827160493827,0.3765432098765432,0.3516483516483516,0.33863871635610765,0.3342391304347826,0.10499359795134444,0.25,0.19421986464239982,0
193,45,0.7915,0.735,1,0.8085,0.2901488157618947,0.1771536365541816,0.16575141479773636,0.23734373437343737,0.1707870787078708,0.2107210721072107,0.05984865856454946,0.052579683558816814,0.09197431781701448,1
194,46,0.768,0.713,1,0.7785,0.4642857142857143,0.6904761904761905,0.6349206349206349,0.35996929304208247,0.5202735710796287,0.34672995704954,0.1327340823970038,0.348314606741573,0.17399158055874475,0
195,46,0.768,0.713,1,0.7785,0.20706843476201753,0.17469216197016346,0.1565927151127252,0.21784362133307095,0.1908685573039393,0.22420587311037504,0.11716586961993458,0.11044191147387727,0.1565927151127252,1
196,47,0.7895,0.746,1,0.797,0.3538276069921639,0.19999999999999996,0.4166666666666667,0.23911134527572886,0.1536885245901639,0.17613881739190518,0.17249070631970265,0.19999999999999996,0.13457249070631971,0
197,47,0.7895,0.746,1,0.797,0.2124556213017751,0.1444674556213018,0.13178994082840234,0.21209302325581392,0.11421747328724072,0.1637963544940289,0.0891534391534391,0.02158730158730149,0.05682539682539689,1
198,48,0.7805,0.7155,1,0.7785,0.6362179487179487,0.6,0.6650641025641025,0.2701654223393354,0.3408480944712829,0.24403454838237446,0.11666666666666659,0.22356739305891848,0.1507936507936508,0
199,48,0.7805,0.7155,1,0.7785,0.1493650453101215,0.26439247657870274,0.1464635628978045,0.18984534180423868,0.25974635414159886,0.18374885690908216,0.11233929597274217,0.19203264594599945,0.10219686614765955,1
200,49,0.7738775510204081,0.7322448979591837,1,0.7477551020408163,0.5547619047619047,0.8,0.5333333333333333,0.3112973789151729,0.335862789887336,0.28227960819234194,0.15078236130867706,0.16166011212450837,0.13229018492176392,0
201,49,0.7738775510204081,0.7322448979591837,1,0.7477551020408163,0.16863933117279606,0.2547085623033206,0.17568456155182943,0.22715719063545148,0.25237458193979934,0.1969230769230769,0.10841411091689179,0.12666189946501405,0.08659092112929712,1
202,50,0.7465,0.8765,1,0.871,0.17948717948717952,0.2840670859538784,0.32051282051282054,0.1633950154205218,0.08958211212722209,0.09146036509127282,0.14211510839429464,0.06430170023716475,0.05573394776512697,0
203,50,0.7465,0.8765,1,0.871,0.09492177628994691,0.13162393162393166,0.0875593542260209,0.11375559512922939,0.07367120694357543,0.059613194076783615,0.09492177628994691,0.05698584142091179,0.035451490791544304,1
204,0,0.792,0.7415,2,0.8005,0.5366795366795367,0.2606177606177606,0.5945945945945945,0.3994252873563219,0.17208250166334,0.27129310344827584,0.12547687726807488,0.1724137931034483,0.2272727272727273,0
